name,address,image,rating,description,totalscore,cantcomment
Quality Inn & Suites,420 E. Hwy 70,Quality_Inn___Suites.png,5.467817306518555,"Hotels Motels,Hotel",5.467817306518555,1
Best Western Hospitality Hotel and Suites,5500 28th St Se,Best_Western_Hospitality_Hotel_and_Suites.png,5.467222094535828,"Event Planning,Corporate Housing,Hotels,Hotels Motels,Hotel",5.467222094535828,1
Motel 6 Tucson North,4630 W Ina Rd,Motel_6_Tucson_North.png,5.46674644947052,"Hotels Motels,Hotel",5.46674644947052,1
Motel 6 Euless DFW West,1001 Airport Fwy,Motel_6_Euless_DFW_West.png,5.465490579605103,"Hotels and motels,Motel,Hotel",5.465490579605103,1
Shaver Lake Village Hotel,42135 Tollhouse Rd,Shaver_Lake_Village_Hotel.png,5.464085698127747,"Hotels,Hotels and motels,Hotel and motel reservations,Conference Centers,Hotel and motel mgmt.,Lodging,Hotels Motels,Motels,Hotel",5.464085698127747,1
Chase Suite Hotel Overland Park,6300 W 110th St,Chase_Suite_Hotel_Overland_Park.png,5.463238179683685,"Hotels and motels,Hotel and motel reservations,Corporate housing,Hotel",5.463238179683685,1
Vali Vu Motel,960 Us Highway 75,Vali_Vu_Motel.png,5.462855279445648,"Hotels,Lodging,Motels,Hotel",5.462855279445648,1
Mountain View Inn,2400 Executive Park NW,Mountain_View_Inn.png,5.462082266807556,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotels Motels,Hotel",5.462082266807556,1
Fairfield Inn Bozeman,828 Wheat Dr,Fairfield_Inn_Bozeman.png,5.461765259504318,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Hotel",5.461765259504318,1
Quality Inn,1631 S Highway 92,Quality_Inn.png,5.461597919464111,"Hotels,Corporate Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel",5.461597919464111,1
Studio 6-vernal,1935 S 1500 E,Studio_6-vernal.png,5.46104621887207,"Hotel and motel consultants,Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",5.46104621887207,1
Bunkhouse Motel,400 E River Rd,Bunkhouse_Motel.png,5.458180844783783,"Hotels,Motels,Hotel",5.458180844783783,1
Courtyard Ogden,247 24th St,Courtyard_Ogden.png,5.456907510757446,"Motel,Hotels Motels,Hotel",5.456907510757446,1
Holiday Pines Motel,123 S Main St,Holiday_Pines_Motel.png,5.455231249332428,"Hotels,Bed and Breakfast and Inns,Hotels and motels,Hotel and motel reservations,Motels,Hotel",5.455231249332428,1
Best Western Kennesaw Inn,3375 Busbee Dr NW,Best_Western_Kennesaw_Inn.png,5.454043626785278,"Hotels,Hotel",5.454043626785278,1
University Inn,1101 Frontage Rd,University_Inn.png,5.453870296478272,"Hotels and motels,Hotel",5.453870296478272,1
Hyatt Place Atlanta Buckhead,3242 Peachtree Rd Ne,Hyatt_Place_Atlanta_Buckhead.png,5.45158976316452,"Hotels,Hotels and motels,American restaurants,Hotel,Restaurants",5.45158976316452,1
Econo Lodge,6201 Opportunity Ln,Econo_Lodge.png,5.449527144432068,"Lodging,Hotels Motels,Hotel",5.449527144432068,1
Comfort Inn,1544 Bear Creek Pike,Comfort_Inn.png,5.44894140958786,"Hotels and motels,Budget Hotels,Apartment Hotels,Corporate Lodging,Lodging,Motels,Family-friendly Hotels,Hotels,Hotel and motel reservations,Tourist Hotels,Hotels Motels,Hotels & Motels,Hotel,Business Hotels",5.44894140958786,1
Fern River Resort Motel,5250 Highway 9,Fern_River_Resort_Motel.png,5.4484230279922485,"Hotels,Resorts,Lodging,Motels,Hotel",5.4484230279922485,1
Best Western Orange Plaza,1302 W Chapman Ave,Best_Western_Orange_Plaza.png,5.444323420524597,"Hotels,Hotel & Motel Reservations,Accommodation Reservations,Lodging,Hotels Motels,Accommodations & Lodging,Hotel Representatives,Hotel",5.444323420524597,1
River Rock Hotel,1350 Highway 62 W,River_Rock_Hotel.png,5.443943738937378,"Hotels and motels,Hotel and motel reservations,Hotel",5.443943738937378,1
Route 66 inn,1818 historic route 66,Route_66_inn.png,5.440554678440094,"Accommodation Reservations,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Inns,Hotel",5.440554678440094,1
Red Rooster Lodge,10389 Dexter Ln,Red_Rooster_Lodge.png,5.438747465610504,"Hotels and motels,Hotel",5.438747465610504,1
Econo Lodge,24412 Sunnymead Blvd.,Econo_Lodge.png,5.436830595135689,"Budget Hotels,Event Ticket Agencies,Hotels Motels,Hotel",10.873661190271378,2
Budget Inn Motel,715 Mohawk St,Budget_Inn_Motel.png,5.429428577423096,"Budget Hotels,Hotels Motels,Hotels & Motels,Hotel",5.429428577423096,1
Econo Lodge-sheboygan,723 Center Ave,Econo_Lodge-sheboygan.png,5.427554607391357,"Hotels and motels,Hotel and motel reservations,Hotel",5.427554607391357,1
Four Points By Sheraton Oklahoma City Quail Springs,3117 Nw 137th St,Four_Points_By_Sheraton_Oklahoma_City_Quail_Springs.png,5.4203290939331055,"Hotels and motels,Hotel and motel reservations,Hotel",5.4203290939331055,1
Americas Best Value Inn Batesville,695 Highway 6 E,Americas_Best_Value_Inn_Batesville.png,5.419237633546193,"Hotels,Apartment Hotels,Lodging,Hotels Motels,Motels,Hotel",16.25771290063858,3
Red Roof Inn Denver,2017 N Reading Rd,Red_Roof_Inn_Denver.png,5.40911877155304,"Family-Friendly Hotels,Hotels and motels,Budget Hotels,Hotels Motels,Business Hotels,Hotel",5.40911877155304,1
Best Western Plus Woodland Hills Hotel & Suites,10143 E 62nd St S,Best_Western_Plus_Woodland_Hills_Hotel___Suites.png,5.400872886180878,"Hotels Motels,Hotel",16.202618658542633,3
Wyndham Garden-dallas North,2645 Lyndon B Johnson Fwy,Wyndham_Garden-dallas_North.png,5.3900463839372,"Hotels and motels,Hotel",80.850695759058,15
Groveland Hotel,18767 Main St,Groveland_Hotel.png,5.381332576274872,"Hotels and motels,Wedding -consultants,Hotels Motels,Parks,Hotel,Restaurants",5.381332576274872,1
Coho Motel,705 N Main St,Coho_Motel.png,5.37144148349762,"Hotels,Hotels and motels,Lodging,Motels,Hotel",5.37144148349762,1
Quality Inn,3209 Picard Pl,Quality_Inn.png,5.359405905008316,"Hotels,Hotels and motels,Corporate Lodging,Hotels Motels,Motels,Hotel",5.359405905008316,1
Avalon Hotel and Conference Center,16 W 10th St,Avalon_Hotel_and_Conference_Center.png,5.295314371585846,"Hotels,Hotels and motels,American restaurants,Karaoke,Hotel,Restaurants",5.295314371585846,1
Comfort Inn-green Valley,90 W Esperanza Blvd,Comfort_Inn-green_Valley.png,5.278033316135407,"Hotels and motels,Hotel",5.278033316135407,1
Cattlemen's Inn,224 W Broadway,Cattlemen_s_Inn.png,5.252134442329407,"Hotels,Hotels and motels,Hotel",10.504268884658812,2
Super 8-Midland,3828 W Wall St,Super_8-Midland.png,5.179072201251984,"Lodging,Hotels Motels,Motels,Hotel",5.179072201251984,1
Red Coach Inn Suites Hutchinson,1315 E 11th Ave,Red_Coach_Inn_Suites_Hutchinson.png,5.169834196567535,"Hotels and motels,Hotels Motels,Hotel",5.169834196567535,1
Motel 6 Santa Barbara - Carpinteria North,4200 Via Real,Motel_6_Santa_Barbara_-_Carpinteria_North.png,5.085494160652161,"Hotels,Lodging,Hotels Motels,Motels,Hotel",5.085494160652161,1
Baymont By Wyndham Florida Mall,8820 S Orange Blossom Trl,Baymont_By_Wyndham_Florida_Mall.png,5.069819618673885,"Hotels and motels,Hotel,Hotel Pool",86.18693351745605,17
Galt House Hotel,140 N 4th St,Galt_House_Hotel.png,5.046951815485954,"Restaurant,Hotel, Bar, and Pool Central Business District,Bar,Pool,Hotels And Motels,Hotels & Motels,Hotel",65.6103736013174,13
Extended Stay America - Atlanta - Perimeter - Hammond Drive,1050 Hammond Dr,Extended_Stay_America_-_Atlanta_-_Perimeter_-_Hammond_Drive.png,5.045557734370232,"Hotels,Corporate Lodging,Lodging,Hotels-Apartment,Hotels Motels,Motels,Hotel",50.45557734370232,10
Wyndham Shearwater,3730 Kamehameha Rd,Wyndham_Shearwater.png,5.038585543632507,"Hotels,Resorts,Lodging,Hotel",5.038585543632507,1
East Liverpool Motor Lodge,2340 Dresden Ave,East_Liverpool_Motor_Lodge.png,5.0252485871315,"Hotels,Hotels Motels,Limousine Service,Hotel",5.0252485871315,1
Orlando Continental Plaza Hotel,6825 Visitors Cir,Orlando_Continental_Plaza_Hotel.png,5.020419872120807,"Hotels and motels,Hotel and motel reservations,Hotel",190.77595514059067,38
Best Inn Suites,3547 E Van Buren St,Best_Inn_Suites.png,4.937376856803894,"Hotels and motels,Hotel and motel reservations,Hotel",4.937376856803894,1
Days Inn-Boardman,7393 South Ave,Days_Inn-Boardman.png,4.8918020784854885,"Hotels,Budget Hotels,Lodging,Hotels Motels,Motels,Hotel",24.459010392427444,5
Hampton Inn Las Vegas North Speedway,2852 E Craig Rd,Hampton_Inn_Las_Vegas_North_Speedway.png,4.867669671773911,"Hotels,Corporate Lodging,Lodging,Hotel",24.33834835886956,5
Casa LOMA Hotel,610 Fillmore St,Casa_LOMA_Hotel.png,4.766243825356166,"Hotels and motels,Hotel and motel reservations,Hotel",14.298731476068497,3
Best Western Markland Hotel,434 Potrero Grande Dr,Best_Western_Markland_Hotel.png,4.74836690723896,"Hotels,Hotels and motels,Hotel and motel reservations,Hotel and motel mgmt.,Lodging,Hotels Motels,Hotel",9.49673381447792,2
Bedtime Inn,12534 Ocean Gtwy,Bedtime_Inn.png,4.748070105910301,"Hotels and motels,Hotel and motel reservations,Hotel",9.496140211820602,2
Quality Inn at Collins Road,5055 Rockwell Dr.,Quality_Inn_at_Collins_Road.png,4.747935593128204,"Hotels Motels,Hotel",9.495871186256409,2
Rodeway Inn,1110 Fort Crook Rd S,Rodeway_Inn.png,4.74317479133606,"Hotels,Lodging,Hotels Motels,Motels,Hotel",4.74317479133606,1
Holiday Inn Hotel Suites Denver Airport,6900 Tower Rd,Holiday_Inn_Hotel_Suites_Denver_Airport.png,4.7418292462825775,"Budget Hotels,Resorts,Corporate Lodging,Lodging,Luxury Hotels,Banquet Halls and Reception Facilities,Family-friendly Hotels,Motels,Hotels,Hotel, Conference Room, and Meeting Room,Weekend Getaway Hotels,Conference Room,Tourist Hotels,Meeting Room,Hotels Motels,Hotel,Beach Hotels,Business Hotels",18.96731698513031,4
Courtesy Inn Eugene,345 W 6th Ave,Courtesy_Inn_Eugene.png,4.726186573505402,"Hotels,Hotels and motels,Resort,Lodging,Hotels Motels,Hotel",4.726186573505402,1
Comfort Inn Suites San Francisco Airport North,121 E Grand Ave,Comfort_Inn_Suites_San_Francisco_Airport_North.png,4.710412840048472,"Hotels,Hotel",28.26247704029084,6
Sequoia Inn,526 El Camino Real,Sequoia_Inn.png,4.653386354446411,"Hotels,Lodging,Hotel",4.653386354446411,1
Innkeeper Roxboro,906 Durham Rd,Innkeeper_Roxboro.png,4.637342721223831,"Hotels,Lodging,Motels,Hotel",9.274685442447662,2
Days Inn College Park Airport Best Road,4505 Best Rd,Days_Inn_College_Park_Airport_Best_Road.png,4.624530903995037,"Hotels,Motel,Lodging,Motels,Hotel",18.49812361598015,4
Sf Plaza Hotel,510 Bush St,Sf_Plaza_Hotel.png,4.614345401525497,"Hotels and motels,Hotel",32.30041781067848,7
Comfort Inn,170 Jonesboro Rd.,Comfort_Inn.png,4.494229356447856,"Hotels Motels,Hotel",13.482688069343569,3
Econo Lodge South,1859 S US Highway 131,Econo_Lodge_South.png,4.461158663034439,"Hotels,Hotels and motels,Hotel and motel reservations,Budget Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel",13.383475989103315,3
Americas Best Value Inn Grand Junction,754 Horizon Dr,Americas_Best_Value_Inn_Grand_Junction.png,4.448051273822784,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",13.344153821468351,3
Sleep Inn,2321 Willis Rd,Sleep_Inn.png,4.444503545761108,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel",13.333510637283323,3
City Center Inn & Suites-San Francisco,240 7th St,City_Center_Inn___Suites-San_Francisco.png,4.361413665115833,"Hotels and motels,Budget Hotels,Hotels Motels,Hotel",34.891309320926666,8
InterContinental San Francisco,888 Howard St,InterContinental_San_Francisco.png,4.354006906350453,"Resort,Budget Hotels,Resorts,Spa,Lodging,Luxury Hotels,Family-friendly Hotels,Hotels,Restaurant,Family-Friendly Hotels,Motel Hotel Consultants,Weekend Getaway Hotels,Motel & Hotel Consultants,Conference Room,Tourist Hotels,Hotels Motels,Hotels & Motels,Hotel,Beach Hotels,Business Hotels",13.06202071905136,3
Extended Stay America-dallas-market Center,2979 N Stemmons Fwy,Extended_Stay_America-dallas-market_Center.png,4.344126231968403,"Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Hotels-Apartment,Motels,Hotel",52.129514783620834,12
Inn Of The Dove,2225 Kohn Rd,Inn_Of_The_Dove.png,4.244915880262852,"Hotels and motels,Hotel",16.979663521051407,4
Fairfield Inn Davenport,3206 E Kimberly Rd,Fairfield_Inn_Davenport.png,4.099228799343109,"Hotels,Corporate Lodging,Lodging,Hotel",4.099228799343109,1
Toledo Town Inn,12027 Texas Hwy,Toledo_Town_Inn.png,4.009623199701309,"Hotels and motels,Hotel",4.009623199701309,1
Rodeway Inn Suites,1070 SE 1st St,Rodeway_Inn_Suites.png,4.007540583610535,"Hotels,Lodging,Motels,Hotel",4.007540583610535,1
Motel 6,2260 Elkhorn Rd,Motel_6.png,4.0072832107543945,"Hotels,Lodging,Hotels And Motels,Hotels Motels,Motels,Hotel",4.0072832107543945,1
Comfort Suites University Area,52939 US 933 North,Comfort_Suites_University_Area.png,4.00587260723114,"Hotels Motels,Hotel",4.00587260723114,1
Americas Best Value Inn Texarkana,4200 N State Line Ave,Americas_Best_Value_Inn_Texarkana.png,4.004778057336807,"Hotels,Apartment Hotels,Lodging,Hotels Motels,Motels,Hotel",4.004778057336807,1
Americas Best Value Inn-corpus Christi North/airport,910 Corn Product Rd,Americas_Best_Value_Inn-corpus_Christi_North_airport.png,4.003414332866669,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",4.003414332866669,1
Git's Big Sky Motel,740 E Pike Ave,Git_s_Big_Sky_Motel.png,4.002748191356659,"Hotels,Lodging,Motels,Hotel",4.002748191356659,1
State Street Mansion Bed and Breakfast,281 State St,State_Street_Mansion_Bed_and_Breakfast.png,4.002579241991043,"Bed Breakfasts,Hotels Motels,Hotel",4.002579241991043,1
Allstate Inn,2603 Outlet Blvd,Allstate_Inn.png,4.001121252775192,"Hotels and motels,Insurance,Hotel",8.002242505550385,2
Four Points by Sheraton Orlando International Drive,5905 International Drive,Four_Points_by_Sheraton_Orlando_International_Drive.png,4.000423659880956,"Hotels Motels,Hotels & Motels,Hotel",12.001270979642868,3
Super 8 Richfield Area,4845 Brecksville Rd,Super_8_Richfield_Area.png,4.000252410769463,"Hotels and motels,Motel,Hotel",8.000504821538925,2
Best Western-rambler,457 US Highway 85 87,Best_Western-rambler.png,3.999747633934021,"Hotels and motels,Hotel and motel mgmt.,Karaoke,Hotel,Restaurants",7.999495267868042,2
Santas Lodge,91 W Christmas Blvd,Santas_Lodge.png,3.9996634870767593,"Hotels and motels,Resorts,Hotel",15.998653948307036,4
Americas Best Value Inn Macon,4546 Hartley Bridge Rd,Americas_Best_Value_Inn_Macon.png,3.999231055378914,"Hotels,Apartment Hotels,Lodging,Hotels Motels,Motels,Hotel",7.998462110757828,2
Motel 6 San Bernardino North,1960 Ostrems Way,Motel_6_San_Bernardino_North.png,3.9981397688388816,"Hotels,Lodging,Motels,Hotel",11.994419306516647,3
Hilton San Francisco Financial District,750 Kearny Street,Hilton_San_Francisco_Financial_District.png,3.9971688985824585,"Hotels,Lodging,Hotels Motels,Hotel",7.994337797164917,2
Ramada Metairie New Orleans Airport,3400 S I 10 Service Rd W,Ramada_Metairie_New_Orleans_Airport.png,3.993062615394592,"Hotels,Hotel",3.993062615394592,1
Days Inn-Ku Lawrence,730 Iowa St,Days_Inn-Ku_Lawrence.png,3.993062615394592,"Hotels,Lodging,Hotels Motels,Motels,Hotel",3.993062615394592,1
Days Inn Nashville North Opryland / Grand Ole Opry Area,3312 Dickerson Pike,Days_Inn_Nashville_North_Opryland___Grand_Ole_Opry_Area.png,3.9923871755599976,"Hotel,Hotels Motels,Budget Hotels,Business Hotels,Family-friendly Hotels,Tourist Hotels,Hotels,Lodging,Corporate Lodging,Motels",15.96954870223999,4
The Willcox,100 Colleton Ave SW,The_Willcox.png,3.990060329437256,"Hotels,Hotel,Restaurants",3.990060329437256,1
Budget Inn North Kingstown,7825 Post Rd,Budget_Inn_North_Kingstown.png,3.987495839595795,"Hotels and motels,Hotels Motels,Hotel,Medical Spa",3.987495839595795,1
Days Inn-Ames,229 S Duff Ave,Days_Inn-Ames.png,3.9874470084905616,"Hotels,Hotels and motels,Hotel and motel reservations,Budget Hotels,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel",7.974894016981125,2
Champions Lodge,4726 Fm 1960 Rd W,Champions_Lodge.png,3.986496865749359,"Hotels,Family-Friendly Hotels,Budget Hotels,Hotels and motels,Hotel and motel reservations,Tourist Hotels,Hotels Motels,Hotels & Motels,Business Hotels",3.986496865749359,1
Super 8-Dubois,1412 Warm Springs Dr,Super_8-Dubois.png,3.983750924468041,"Hotels and motels,Hotel and motel reservations,Budget Hotels,Lodging,Hotels Motels,Motels,Hotel",7.967501848936081,2
Key West Inn,663 S Willow Ave,Key_West_Inn.png,3.981507256627083,"Hotels and motels,Travel and Tourism,Hotels Motels,Hotel",7.963014513254166,2
Fairview Inn Suites,3000 Apache Dr,Fairview_Inn_Suites.png,3.979672064383825,"Hotels,Hotels and motels,Hotel",11.939016193151474,3
Route 66 Motel,195 W Main St,Route_66_Motel.png,3.977044239640236,"Hotels,Hotels and motels,Hotel and motel reservations,Motel, Hotel, and Historic Site,Lodging,Hotels Motels,Motels,Hotel",7.954088479280472,2
Travel Inn,275 12th St,Travel_Inn.png,3.976669698953629,"Hotels,Hotels Motels,Motels,Hotel",3.976669698953629,1
Red Roof Inn Atlanta Smyrna,2200 Corporate Plaza Pkwy Se,Red_Roof_Inn_Atlanta_Smyrna.png,3.976419970393181,"Hotels and motels,Hotel",7.952839940786362,2
Quality Inn,1571 Ted Bates Rd,Quality_Inn.png,3.969103395938873,"Hotels,Budget Hotels,Hotels and motels,Corporate Lodging,Tourist Hotels,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Hotel,Business Hotels",7.938206791877747,2
Windjammer Condominiums,605 Point Brown Ave Nw,Windjammer_Condominiums.png,3.968512713909149,"Condominiums,Resorts & Hotels,Condominium Management,Resorts,Hotels Motels,Hotel",7.937025427818298,2
Loggerhead Inn,622 N New River Dr,Loggerhead_Inn.png,3.9652757048606873,"Motel,Hotels Motels,Hotel",3.9652757048606873,1
Western Motel,43 W Fry Blvd,Western_Motel.png,3.963630318641663,"Hotels and motels,Lodging,Hotels Motels,Motels,Hotel",3.963630318641663,1
Sea Captain Resort On the Bay,40 Devon Dr,Sea_Captain_Resort_On_the_Bay.png,3.9627256393432617,"Hotels and motels,Resorts,Resort,Hotels Motels,Hotel",7.925451278686523,2
Brookhurst Plaza Inn,711 S Brookhurst St,Brookhurst_Plaza_Inn.png,3.9591838717460632,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Bed & Breakfast & Inns,Hotel",3.9591838717460632,1
Quality Inn & Suites Airport,6099 Montana Ave,Quality_Inn___Suites_Airport.png,3.957669675350189,"Hotels,Event Ticket Agencies,Corporate Lodging,Hotels Motels,Motels,Hotel",3.957669675350189,1
Best Nights Inn,303 W Wisconsin St,Best_Nights_Inn.png,3.95332783460617,"Boutique Hotels,Family-Friendly Hotels,Resorts,Lodging,Hotels Motels,Business Hotels,Hotel",3.95332783460617,1
Reedley Inn,802 W Manning Ave,Reedley_Inn.png,3.947853624820709,"Hotels and motels,Hotels Motels,Hotel",3.947853624820709,1
Americas Best Value Astoria Inn and Suites,426 W Ball Rd,Americas_Best_Value_Astoria_Inn_and_Suites.png,3.94511741399765,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",7.8902348279953,2
Budget Inn,711 N Main St,Budget_Inn.png,3.939730405807495,"Hotels,Budget Hotels,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel",3.939730405807495,1
BEST WESTERN El Rancho,2460 Main St,BEST_WESTERN_El_Rancho.png,3.932916283607483,"Corporate Housing,Lodging,Hotels Motels,Hotels & Motels,Hotel",3.932916283607483,1
Quality Inn,1120 Highway 180 E,Quality_Inn.png,3.931105688214302,"Hotels,Motels,Hotel",3.931105688214302,1
Quality Inn,533 Clayton Rd,Quality_Inn.png,3.923468708992005,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel",3.923468708992005,1
Travel Inn,928 Highway 1 S,Travel_Inn.png,3.9230531454086304,"Hotels,Lodging,Motels,Hotel",3.9230531454086304,1
